"VCS_block","VCS_COUNT","VCS_MED_ADJ_SALES_PRICE","VCS_MED_ADJ_SALES_RATIO","VCS_PERCENT_ASIAN","VCS_PERCENT_BLACK","VCS_PERCENT_HISPANIC","VCS_PERCENT_WHITE","VCS_DISPLAY_MED_SALES_RATIO"
"R842E",13,311077.389984826,0.472575006445625,0,69.55752212,2.477876106,13.45132743,0.515282051282051
"R842T",33,433825.665859564,0.615335901584297,0,1.08401084,28.18428184,48.23848238,0.612826697892272
"R843A",25,184157.814871017,0.666673287671233,0.1460755964,47.5716948508,30.1126868756,14.84492197076,0.7826
"R843B",36,348311.107823661,0.517282258546459,0,26.38504155,51.10803324,21.32963989,0.536973809523809
"R843C",30,248522.96567916,0.623599624838619,0,26.38504155,51.10803324,21.32963989,0.679107307692308
"R843D",16,372500,0.535293904528191,0.043821209,54.99561788,14.59246275,24.40841367,0.615740573175788
"R846A",96,677462.59351621,0.64596050107848,0.790300546479167,13.1869088127083,6.89976519066667,77.0415780142708,0.721236760144466
"R846B",35,492000,0.601465245722607,0,14.42041043,5.823627288,78.86855241,0.639418319169027
"R846C",12,539284.667134517,0.536199879275654,5.836065574,5.31147541,13.7704918,65.37704918,0.562781752473717
"R847A",7,368079.800498753,0.599188001355013,0.434656620857143,35.20950212,12.6702405085714,48.8603327171429,0.63516
"R850A",30,640592.269326683,0.573167738456665,10.56910569,26.59698026,2.113821138,57.97909408,0.623398075053471
"R850B",87,486440.677966102,0.601987043002505,10.56625803,36.31056626,13.25160537,39.87157034,0.632328395061728
"R850C",14,473000,0.558295006715712,10.56625803,36.31056626,13.25160537,39.87157034,0.628709253246753
"R850D",16,604112.291350531,0.623392750677507,10.56910569,26.59698026,2.113821138,57.97909408,0.691163440380613
"R850E",38,622321.699544765,0.590988185904145,10.56910569,26.59698026,2.113821138,57.97909408,0.625310893473027
"R850F",39,569271.623672231,0.536808403361344,10.56910569,26.59698026,2.113821138,57.97909408,0.586542608695652
"R850G",50,564916.540212443,0.593942890961263,10.56910569,26.59698026,2.113821138,57.97909408,0.617049444444444
"R850H",24,460099.750623441,0.5555927993102,10.56910569,26.59698026,2.113821138,57.97909408,0.595111996792745
"R850I",108,489000,0.570577296068719,7.377616233,35.4648601032407,3.59278130746296,51.3907950506482,0.610326978639338
"R850J",115,424314.21446384,0.539652631578947,2.317198764,38.46549949,12.35839341,44.6961895,0.580442831215971
"R851A",68,408755.690440061,0.535013621836088,0,52.14477212,4.289544236,43.56568365,0.579468161474542
"R851B",113,323520.485584219,0.544569921455147,0,66.3830322663717,15.8499782970531,17.5714982962389,0.601346153846154
"R851C",45,306733.167082294,0.516112283431455,0,54.4761639533333,11.7582509433333,30.97488743,0.564254545454545
"R851D",71,315000,0.521948553054662,0,57.3774212867606,18.1304234466197,20.7032726342253,0.547774919614148
"R851E",9,355872.53414264,0.504009112229234,0,58.26446281,22.83057851,15.08264463,0.513121126760563
"R851F",48,261305.007587253,0.515158209451748,0.13083297,56.6283311158333,10.0716902463333,25.5054602039583,0.585425630252101
"R851P",42,413022.769951634,0.545132550809333,0.531638735238095,69.3596866457143,9.16264509952381,11.0443683442857,0.559355953174074
"R852A",83,357855.36159601,0.504529117035356,0.69777584,69.29786306,11.25163541,10.29219363,0.52864347826087
"R852B",84,407021.791767554,0.559913694424191,0.240898801904762,69.4678779207143,5.50691205619048,12.3606740942857,0.597723089983022
"R852C",27,327253.414264036,0.522747181964573,0,0,42.41948154,57.58051846,0.522747181964573
"R852D",18,405644.916540212,0.501691610834277,0,62.63676149,23.14004376,14.22319475,0.582159679498987
"R852E",45,197845.220030349,0.593675523210071,0,23.7925382268889,28.9159868076,37.2944861027111,0.672647619047619
"R852F",14,355219.349199081,0.522826964468574,0,62.63676149,23.14004376,14.22319475,0.627668529847979
"R852T",26,401931.853175777,0.601645419714898,0,1.08401084,28.18428184,48.23848238,0.615148683499023
"R853A",29,357855.36159601,0.518391705168153,0,0,6.003430532,93.99656947,0.558224489795918
"R860A",95,331608.497723824,0.520034260058035,4.76553559945263,34.2293944187368,18.4752636756421,41.346171416,0.558291803278689
"R860B",73,471549.636803874,0.557411469363474,3.235470342,46.97423607,5.512282804,42.84002397,0.595572025052192
"R860C",77,522675.544794189,0.789304357092115,10.56910569,26.59698026,2.113821138,57.97909408,0.81627652733119
"R860D",25,484658.573596358,0.685440670161842,10.56910569,26.59698026,2.113821138,57.97909408,0.846895640686922
"R860E",20,491250,0.257219740895602,10.56910569,26.59698026,2.113821138,57.97909408,0.257219740895602
"R860F",27,489500,0.43950652173913,0,0,7.530647986,92.46935201,0.43950652173913
"R860G",28,459500,0.466754411917764,0,0,7.530647986,92.46935201,0.466754411917764
"R861A",85,297820.823244552,0.607945341463415,0.0174493423294118,15.9689064597647,9.03239049668235,74.6244813758235,0.668030508474576
"R861F",31,460500,0.738998851894374,0,22.59887006,0,77.40112994,0.738998851894374
"R864A",20,268902.743142145,0.527012083037869,0.511795624,48.6857350965,20.356848065,25.32525484855,0.547300498084291
"R880A",15,746585.735963581,0.607664908001712,0.5825242718,2.607489598,6.4960856564,89.010155672,0.646428391959799
"R920A",12,488514.071422355,0.636299506915848,0,34.18874172,8.443708609,57.36754967,0.659798120300752
"R920B",43,391957.51138088,0.631450021394951,0.239451438488372,24.5910932008837,5.69459417816279,68.0203988395349,0.692273830155979
"R930A",10,373529.000576852,0.596026321646342,3.432137285,9.984399376,0,86.58346334,0.633171116207951
"R940A",5,335341.426403642,0.522000494396836,3.432137285,9.984399376,0,86.58346334,0.624286956521739
"T707A",92,444001.210653753,0.606343523371223,20.94517958,7.069943289,1.890359168,65.86011342,0.616939001493493
"T708A",11,335963.581183612,0.60407791053619,10.07462687,2.686567164,0,87.23880597,0.654740425531915
"T708B",40,333423.161225266,0.622405440998461,10.07462687,2.686567164,0,87.23880597,0.666909769941732
"T708C",13,416645.885286783,0.601468094512195,7.371167645,11.2198304,6.196999348,74.36399217,0.630142105263158
"T709A",12,263792.075198953,0.559618782686209,7.371167645,11.2198304,6.196999348,74.36399217,0.608265957446809
"T709B",51,297820.823244552,0.510501996951219,0,25.96491228,26.9005848,44.09356725,0.548767857142857
"T709C",10,447341.338222488,0.619453092140921,0,25.96491228,26.9005848,44.09356725,0.665660743321719
"T709D",13,446731.234866828,0.638428801642608,10.19855596,39.07942238,24.68411552,24.81949458,0.746399452804378
"T709E",16,343996.514782846,0.547077036900894,10.19855596,39.07942238,24.68411552,24.81949458,0.598521060606061
"T709F",31,449875.311720698,0.578927054812484,7.371167645,11.2198304,6.196999348,74.36399217,0.591920430107527
"T717A",17,340473.815461347,0.530818990642737,20.94517958,7.069943289,1.890359168,65.86011342,0.570760869565217
"T717B",39,534226.932668329,0.618287229268293,20.94517958,7.069943289,1.890359168,65.86011342,0.666028340080972
"T717C",24,483360.349127182,0.805574458977258,20.94517958,7.069943289,1.890359168,65.86011342,0.823654683742334
"T718B",16,278967.876340629,0.558802846760286,2.011680727,66.32057106,3.958468527,26.47631408,0.566995520919635
"T718D",23,375781.487101669,0.555242894056848,6.157965194,26.17135207,2.008032129,63.58768407,0.583605333333333
"T718F",10,397094.430992736,0.784507448247916,6.272273699,40.62722737,12.40199572,27.44119743,0.7888325
"T719A",7,584825.493171472,0.665303097988875,5.82010582,23.28042328,6.084656085,54.4973545,0.81956170212766
"T719B",7,372276.02905569,0.594512819512195,6.588579795,46.41288433,0,46.99853587,0.653112676056338
"T719D",10,314810.318664643,0.515631243196936,6.588579795,46.41288433,0,46.99853587,0.592750837053571
"T719E",24,273440.819423369,0.554914973001994,0,27.13833157,1.16156283,70.64413939,0.618064305084746
"T719F",198,302886.940738591,0.514323863769335,6.31798038480303,8.19953352825758,2.90966039587879,80.4219052432828,0.53880894612239
"T727A",43,255083.459787557,0.540585789684126,6.38956417627907,32.2960467181395,9.0662143127907,48.8134550311628,0.610593301435407
"T728A",15,345074.812967581,0.606025105691057,16.81547619,24.35515873,28.67063492,30.15873016,0.678589743589744
"T728B",6,230654.02124431,0.597913601381503,4.80349345,35.80786026,0,57.31441048,0.630512476190476
"T728C",70,446769.607458352,0.809799899482631,16.81547619,24.35515873,28.67063492,30.15873016,0.809050474762619
"T728S",38,383020.824267102,0.638627195853366,3.147208122,26.1928934,0,58.07106599,0.668176052409295
"T729A",88,323079.855382908,0.574265993293831,14.86199575,3.609341826,2.229299363,71.23142251,0.602029270610596
"T729B",32,336128.158446836,0.546627690893765,14.86199575,3.609341826,2.229299363,71.23142251,0.601402787493313
"T729D",48,329948.58495408,0.56321295394871,0.417469493,54.49582531,28.19524727,15.54271034,0.598931152073733
"T729E",10,406432.668329177,0.587824859486429,14.86199575,3.609341826,2.229299363,71.23142251,0.597460541977584
"T729F",65,411985.472154964,0.682143893188616,0.417469493,54.49582531,28.19524727,15.54271034,0.686214285714286
"T729G",7,401911.987860395,0.841347204161248,0.417469493,54.49582531,28.19524727,15.54271034,0.98483064516129
"T737A",25,414355.083459788,0.604222924625331,34.10672854,30.9579052,1.491547895,31.15677826,0.65849010989011
"T737B",112,403609.725685786,0.755717405932751,1.152073733,68.8172043,0,23.88632873,0.774765316205534
"T738A",65,347457.627118644,0.538462140992167,1.861832435,31.50416463,5.634492896,55.41401274,0.556117969821673
"T738B",26,402845.220030349,0.560029493393239,1.861832435,31.50416463,5.634492896,55.41401274,0.595569025641026
"T739A",72,324812.348668281,0.556468644004556,2.423018677,49.01564866,30.18677436,17.74356386,0.584467376160991
"T739B",5,263000,0.520684410646388,0,95.77384352,0,4.226156482,0.520684410646388
"T739C",52,407999.67393864,0.599585849874232,21.79824561,39.69298246,0,37.93859649,0.63007344239226
"T739D",6,269595.59939302,0.526686144599773,3.33424954166667,57.9801332383333,10.127126731,25.5872548216667,0.583503162055336
"T739E",28,324315.98062954,0.559094788947847,2.52293578,42.35474006,16.13149847,36.16207951,0.573712200956938
"T739G",5,261927.162367223,0.523794473089624,2.32172471,64.59369818,7.711442786,11.35986733,0.544420634920635
"T739H",42,337207.890743551,0.710429821022247,21.79824561,39.69298246,0,37.93859649,0.85719186625778
"T739I",34,474413.965087282,0.891737693494031,2.423018677,49.01564866,30.18677436,17.74356386,0.904478784129573
"T739J",143,408977.556109726,0.789307542908762,3.536754508,56.65742025,10.61026352,28.43273232,0.789132720105125
"T747A",74,450847.457627119,0.592440507892845,16.47244094,26.77165354,10.67716535,43.46456693,0.60285536830923
"T747B",37,363000,0.551010880228914,34.10672854,30.9579052,1.491547895,31.15677826,0.598769452449568
"T747D",28,402534.142640364,0.732789195189454,34.10672854,30.9579052,1.491547895,31.15677826,0.911816600994465
"T749A",38,308172.190918758,0.560225376889968,0,21.01865136,0,72.30989957,0.565096794871795
"T749B",17,306733.167082294,0.540059760069913,10.24868124,31.98944989,1.620195931,50.03767898,0.545836666666667
"T749C",28,391024.279210926,0.799752691043892,10.24868124,31.98944989,1.620195931,50.03767898,0.9660017977813
"T749D",48,377623.486682809,0.656186527337371,10.56625803,36.31056626,13.25160537,39.87157034,0.651420039245332
"T757D",20,428500,0.67754293378708,16.47244094,26.77165354,10.67716535,43.46456693,0.67754293378708
"T758A",74,389734.446130501,0.650922549792158,9.66313365554054,35.096426315,1.95435222133784,47.7264002531081,0.759661972359026
"T758C",33,440485.584218513,0.704609132587567,10.24868124,31.98944989,1.620195931,50.03767898,0.768226666666667
"T758D",61,393201.820940819,0.705136032825476,8.79062228508197,39.7260624547541,2.45227104222951,44.2824154719672,0.811782035928144
"T758T",43,467860.394537178,0.519215652439024,7.96812749,44.09030544,2.921646746,41.03585657,0.575125842696629
"T759B",15,319787.556904401,0.543106994773519,0,44.66279589,6.208128629,39.88387673,0.546160377358491
"T759C",10,393382.19221921,0.553409831901518,0,44.66279589,6.208128629,39.88387673,0.580324878670935
"T769A",25,371000,0.657614645760743,11.81364393,21.21464226,4.076539101,61.64725458,0.66545641025641
"T769B",9,502019.950124688,0.824379588694054,2.031694433,4.794798862,14.38439659,78.78911012,0.842881873727088
"T769C",21,466616.084977238,0.636586350445657,11.81364393,21.21464226,4.076539101,61.64725458,0.7261
"T769F",62,387554.331167529,0.804055023197749,2.912621359,13.03744799,2.357836338,75.17337032,0.906993861616113
"T769G",129,476570.561456753,0.657513869531552,11.81364393,21.21464226,4.076539101,61.64725458,0.76883451536643
"T779A",54,372784.44851874,0.617434363934927,11.81364393,21.21464226,4.076539101,61.64725458,0.645569862504645
"T798A",6,502145.58941629,0.627042416068867,16.01343785,4.479283315,1.511758119,74.41209406,0.691137808172914
"T800A",6,309722.515744537,0.53707986150827,3.072870939,0,3.248463565,85.95258999,0.554403229337712
"T802A",79,396101.694915254,0.632185581881533,5.090595341,10.00862813,5.522001726,77.82571182,0.686284705882353
"T803A",32,252249.115432804,0.535529351218195,0,6.848112379,3.511852502,84.98683055,0.554393103448276
"T804A",42,518227.780321578,0.649288786379168,6.752094628,31.49334648,11.13849187,46.8703795,0.692999891067538
"T804B",14,565381.273262372,0.605308440651834,0,24.72783826,17.41835148,55.98755832,0.724506031746032
"T810A",8,439567.938507243,0.663161858342756,0,41.46505376,27.62096774,30.91397849,0.693660622710623
"T810B",9,230000,0.346426853904903,0,56.99588477,4.218106996,38.78600823,0.35420202020202
"T810C",28,300916.175040396,0.494304316886272,14.19753086,20.37037037,0.396825397,53.92416226,0.503720238095238
"T810D",17,228329.297820823,0.524914736340101,22.3880597,32.46268657,3.731343284,29.85074627,0.575194285714286
"T810E",8,677542.372881356,0.664214259313264,0,41.46505376,27.62096774,30.91397849,0.759761296551724
"T811A",12,349473.365617433,0.594550106788711,14.40329218,1.783264746,3.223593964,76.54320988,0.618111111111111
"T811B",33,309833.080424886,0.567292700317377,14.40329218,1.783264746,3.223593964,76.54320988,0.634739130434783
"T812A",30,271559.313022451,0.529855312495347,12.4201278,41.33386581,7.068690096,34.94408946,0.550736551704567
"T812B",37,247191.283292978,0.50152308969443,12.4201278,41.33386581,7.068690096,34.94408946,0.550770186335404
"T812D",5,214713.216957606,0.538024634146341,32.19178082,15.75342466,20.4109589,20.89041096,0.5501
"T812E",17,424314.21446384,0.62990756097561,12.4201278,41.33386581,7.068690096,34.94408946,0.63720243902439
"T813B",5,645278.450363196,0.663979591932458,1.630434783,12.36413043,13.31521739,69.70108696,0.68192
"T813C",8,703630.78381528,0.705965635649382,8.769230769,16,3.846153846,69.84615385,0.815860740127037
"T813D",23,746585.735963581,0.741018819930774,8.769230769,16,3.846153846,69.84615385,0.818460960960961
"T814U",22,529500,0.835138929375645,0,0,9.262166405,62.95133438,0.831540447461036
"T820A",16,216377.086494689,0.300203319139644,1.809210526,12.17105263,3.536184211,67.26973684,0.35213506006006
"T820C",15,230049.875311721,0.500747391598916,0,36.14190687,0.609756098,63.24833703,0.531023255813953
"T820D",34,381465.437317177,0.61266804218853,0,36.14190687,0.609756098,63.24833703,0.629488374676046
"T821A",18,209037.78688871,0.439941549943216,6.597845601,43.85098743,15.66427289,29.08438061,0.477082860520095
"T821C",13,689127.182044888,0.784353392796064,2.336448598,32.57676903,6.608811749,56.00801068,0.930973293768546
"T821D",8,582959.028831563,0.681578907384512,3.223443223,9.377289377,6.373626374,74.72527473,0.771702359132565
"T821G",13,982808.716707022,0.57655980290712,2.336448598,32.57676903,6.608811749,56.00801068,0.594469279661017
"T822B",5,637708.649468892,0.5916667100271,0.616740088,0.176211454,8.986784141,72.95154185,0.663094717668488
"T823A",39,223975.720789074,0.571539627371274,0,25.13368984,12.70053476,60.42780749,0.605252955082742
"T823B",10,275458.640954518,0.566286068190278,0,25.13368984,12.70053476,60.42780749,0.578995730568614
"T823C",47,205992.736077482,0.429649630662021,1.007751938,59.45736434,16.97674419,21.62790698,0.455167567567568
"T823E",17,218998.482549317,0.359264297729184,1.007751938,59.45736434,16.97674419,21.62790698,0.39464406779661
"T823F",10,211519.627082415,0.479737220701963,13.48614072,55.97014925,19.29637527,8.475479744,0.491842790697674
"T823G",8,254419.575113809,0.460307367886179,0.958627649,42.83551968,18.56710394,36.02421796,0.466367682494685
"T823I",8,179676.283494602,0.493459447255154,0.62984496125,41.3751384275,14.717607975,31.2317275775,0.496992569659443
"T823J",16,241050.32939335,0.553648826753502,6.607142857,48.48214286,13.125,25.625,0.58833531947652
"T823K",61,338523.002421307,0.745272841713754,13.48614072,55.97014925,19.29637527,8.475479744,0.739859237536657
"T824A",12,181963.840399002,0.433019611642761,0,61.93181818,5.113636364,27.61363636,0.473092218693285
"T824B",6,279374.051593323,0.590391137287509,0,61.07544141,3.451043339,28.81219904,0.702734090909091
"T824C",17,334339.152119701,0.555192660550459,0.958627649,42.83551968,18.56710394,36.02421796,0.585066864784547
"T830A",15,330364.188163885,0.549998185365854,21.79824561,39.69298246,0,37.93859649,0.581456140350877
"T830C",63,385461.346633416,0.524973520087986,2.423018677,49.01564866,30.18677436,17.74356386,0.547393617021277
"T830D",160,383131.757101934,0.640646010141563,2.423018677,49.01564866,30.18677436,17.74356386,0.646105359532001
"T830E",76,364914.061698055,0.805751265966277,17.2094613219737,37.8724063253947,3.34836819139473,39.824442956579,0.817850980529855
"T831D",35,669600.484261501,0.686402642276423,0,59.44444444,31.875,8.263888889,0.724109697933227
"T831E",5,750318.664643399,0.744161164263576,3.223443223,9.377289377,6.373626374,74.72527473,0.91232131147541
"T831T",10,7e+05,0.703572,3.223443223,9.377289377,6.373626374,74.72527473,0.703572
"T833A",18,277586.034912718,0.509866507614248,2.077431539,60.90651558,16.52502361,13.78659112,0.522947481773546
"T833B",59,321654.02124431,0.57731429174484,1.245640259,75.08719482,19.03338316,2.939711011,0.622494736842105
"T833D",52,301620.947630923,0.936790244512847,1.245640259,75.08719482,19.03338316,2.939711011,0.962971204501044
"T833E",78,337016.949152542,0.672570796269727,1.245640259,75.08719482,19.03338316,2.939711011,0.668327364117803
"T833F",26,350250,0.748589904046725,2.077431539,60.90651558,16.52502361,13.78659112,0.748589904046725
"T834A",30,282681.598062954,0.493590670760934,3.907563025,82.10084034,4.663865546,9.327731092,0.567719583333333
"T840A",21,260723.19201995,0.475525164046057,0,70.51993942,8.480565371,4.745078243,0.530764444444444
"T840B",109,416134.663341646,0.8185198162974,12.37263464,35.95342067,6.877729258,41.81222707,0.83689058524173
"T840C",21,461622.276029056,0.657686652759949,12.37263464,35.95342067,6.877729258,41.81222707,0.688559228650138
"T840D",149,480548.628428928,0.68268012973534,0,21.01865136,0,72.30989957,0.706724731182796
"T840E",32,362845.036319613,0.919288608132911,12.37263464,35.95342067,6.877729258,41.81222707,0.912610966911606
"T840F",55,411985.472154964,0.606497003316604,0,38.58490566,24.62264151,32.83018868,0.602164414414414
"T841A",8,173252.263877484,0.554770143833596,0,41.45818442,41.02930665,8.43459614,0.633423780779918
"T841B",11,282929.782082324,0.525204518613607,1.803278689,56.2295082,22.95081967,16.8852459,0.536994575045208
"T841C",12,320024.93765586,0.565094440488402,1.803278689,56.2295082,22.95081967,16.8852459,0.577777358105349
"T843A",18,313000,0.73924220859528,0,26.38504155,51.10803324,21.32963989,0.73924220859528
"T846A",5,660000,0.707121815320793,0,14.42041043,5.823627288,78.86855241,0.707578787878788
"T846B",8,511411.229135053,0.617851765929959,0,14.42041043,5.823627288,78.86855241,0.664105989336493
"T850A",13,333474.962063733,0.608217391304348,10.56625803,36.31056626,13.25160537,39.87157034,0.612889552238806
"T850B",59,389551.122194514,0.540765514395745,10.56910569,26.59698026,2.113821138,57.97909408,0.600433766233766
"T851A",45,346000,0.738875856026522,0.69777584,69.29786306,11.25163541,10.29219363,0.899871794871795
"T852A",7,275000,0.589162073170732,0.199364525714286,69.4833338171429,4.98466447857143,12.5487177728571,0.607431226765799
"T860A",45,392130.750605327,0.73427118902439,3.235470342,46.97423607,5.512282804,42.84002397,0.737143243243243
"T860B",26,351750,0.3498442214445,10.56910569,26.59698026,2.113821138,57.97909408,0.3498442214445
"T860C",25,354000,0.513168316831683,0,0,7.530647986,92.46935201,0.513168316831683
"T860L",90,404750,0.749996270102693,2.912621359,13.03744799,2.357836338,75.17337032,0.747984724938837
